episode,phase,frame_index,global_index,length,batch_loss,arm_l2_error,arm_linf_error,gripper_pred,gripper_target,gripper_abs_error,gripper_sign_match,gripper_pred_binary,gripper_binary_match,state_gripper_left,state_gripper_right,pred_a0,target_a0,raw_a0,abs_err_a0,pred_a1,target_a1,raw_a1,abs_err_a1,pred_a2,target_a2,raw_a2,abs_err_a2,pred_a3,target_a3,raw_a3,abs_err_a3,pred_a4,target_a4,raw_a4,abs_err_a4,pred_a5,target_a5,raw_a5,abs_err_a5,pred_a6,target_a6,raw_a6,abs_err_a6,pred_a7,target_a7,raw_a7,abs_err_a7
24,mid_50pct,104,5110,208,0.01627863384783268,0.014735544100403786,0.0100640207529068,-1.0084185600280762,-1.0,0.008418560028076172,True,-1.0,True,0.020124079659581184,0.020436938852071762,0.054037220776081085,0.05187426507472992,0.12537318468093872,0.0021629557013511658,0.30266061425209045,0.2963217496871948,1.0842337608337402,0.00633886456489563,-0.22508463263511658,-0.21707922220230103,-0.6807429790496826,0.008005410432815552,-2.390876054763794,-2.3899574279785156,0.46410220861434937,0.0009186267852783203,0.21009397506713867,0.20002995431423187,0.5492231249809265,0.0100640207529068,2.7233593463897705,2.7211854457855225,0.5193307995796204,0.002173900604248047,0.7212658524513245,0.7201100587844849,0.3899660110473633,0.0011557936668395996,-1.0084185600280762,-1.0,-0.7452893257141113,0.008418560028076172
24,late_80pct,166,5172,208,0.01627863384783268,0.060046665370464325,0.04801011085510254,-1.0003957748413086,-1.0,0.00039577484130859375,True,-1.0,True,0.020036857575178146,0.02053104154765606,0.3283124566078186,0.3299022912979126,1.8998961448669434,0.0015898346900939941,0.22027042508125305,0.1957637369632721,0.7064321637153625,0.024506688117980957,-0.07944756746292114,-0.07857153564691544,0.28464359045028687,0.0008760318160057068,-2.0847721099853516,-2.064558982849121,1.9549219608306885,0.02021312713623047,0.01739358901977539,0.020226508378982544,-0.36292606592178345,0.0028329193592071533,2.3536691665649414,2.305659055709839,-1.0167977809906006,0.04801011085510254,1.3116254806518555,1.2948874235153198,1.69417405128479,0.016738057136535645,-1.0003957748413086,-1.0,-0.7368883490562439,0.00039577484130859375
25,early_20pct,41,5255,206,0.01627863384783268,0.0198836512863636,0.012601375579833984,1.0080759525299072,1.0,0.008075952529907227,True,1.0,True,0.03999999910593033,0.03999890387058258,-0.06590695679187775,-0.0609697587788105,-0.6506491899490356,0.0049371980130672455,0.017803285270929337,0.02077401429414749,-0.22198399901390076,0.002970729023218155,-0.2723577916622162,-0.2672790586948395,-0.9941032528877258,0.005078732967376709,-2.483882188796997,-2.493041753768921,0.011134669184684753,0.009159564971923828,0.07876542210578918,0.0745595172047615,-0.07242187112569809,0.0042059049010276794,2.5180721282958984,2.5267889499664307,-0.3336741626262665,0.008716821670532227,0.37214040756225586,0.38474178314208984,-0.38131338357925415,0.012601375579833984,1.0080759525299072,1.0,1.366278052330017,0.008075952529907227
25,mid_50pct,102,5316,206,0.01627863384783268,0.04061484336853027,0.02611684799194336,-0.9926131963729858,-1.0,0.00738680362701416,True,-1.0,True,0.019978264346718788,0.020462818443775177,-0.18713244795799255,-0.19411516189575195,-1.4349614381790161,0.006982713937759399,0.23999005556106567,0.2659396231174469,0.7968568801879883,0.025949567556381226,-0.11995967477560043,-0.10859892517328262,0.016100378707051277,0.01136074960231781,-2.4820871353149414,-2.479264736175537,0.0198773555457592,0.002822399139404297,0.2554015815258026,0.26106417179107666,0.7636871337890625,0.005662590265274048,2.7256345748901367,2.75175142288208,0.5287847518920898,0.02611684799194336,-0.0962686538696289,-0.10500020533800125,-1.4161112308502197,0.008731551468372345,-0.9926131963729858,-1.0,-0.7287388443946838,0.00738680362701416
25,late_80pct,164,5378,206,0.01627863384783268,0.03314267843961716,0.01983356475830078,-0.9971326589584351,-1.0,0.0028673410415649414,True,-1.0,True,0.020002884790301323,0.02043989673256874,0.076070636510849,0.07434409856796265,0.2679263651371002,0.0017265379428863525,0.08518179506063461,0.08579730242490768,0.08698120713233948,0.0006155073642730713,0.09735426306724548,0.09863364696502686,1.456612467765808,0.001279383897781372,-2.235661268234253,-2.215827703475952,1.2200466394424438,0.01983356475830078,0.07442069053649902,0.06545406579971313,-0.09298773109912872,0.008966624736785889,2.362579584121704,2.3430938720703125,-0.9797729849815369,0.0194857120513916,0.5437312126159668,0.559222400188446,-0.0022391527891159058,0.015491187572479248,-0.9971326589584351,-1.0,-0.7334713339805603,0.0028673410415649414
26,early_20pct,40,5460,200,0.01627863384783268,0.07901023328304291,0.07670468091964722,1.0321440696716309,1.0,0.03214406967163086,True,1.0,True,0.03999999910593033,0.03999929502606392,-0.035449087619781494,-0.02856684848666191,-0.4535909593105316,0.006882239133119583,0.0937155932188034,0.09873400628566742,0.12611307203769684,0.005018413066864014,-0.2614847421646118,-0.25706660747528076,-0.9220290184020996,0.004418134689331055,-2.3567469120025635,-2.365051746368408,0.6303226351737976,0.008304834365844727,0.10739567130804062,0.10334973782300949,0.06309967488050461,0.004045933485031128,2.463792324066162,2.4772682189941406,-0.5592162609100342,0.013475894927978516,0.30734777450561523,0.38405245542526245,-0.524451732635498,0.07670468091964722,1.0321440696716309,1.0,1.3914809226989746,0.03214406967163086
26,mid_50pct,100,5520,200,0.01627863384783268,0.040226008743047714,0.029966354370117188,-1.002542495727539,-1.0,0.0025424957275390625,True,-1.0,True,0.01993739977478981,0.02052648738026619,-0.14833082258701324,-0.15086729824543,-1.1839202642440796,0.002536475658416748,0.33969658613204956,0.3621125817298889,1.2540627717971802,0.022415995597839355,-0.1208675429224968,-0.1171407699584961,0.010082349181175232,0.003726772964000702,-2.3464722633361816,-2.3427820205688477,0.6803621649742126,0.0036902427673339844,0.18022045493125916,0.1875935196876526,0.4078165590763092,0.007373064756393433,2.6799211502075195,2.7098875045776367,0.33883780241012573,0.029966354370117188,-0.09665089845657349,-0.08527681231498718,-1.4169557094573975,0.011374086141586304,-1.002542495727539,-1.0,-0.7391362190246582,0.0025424957275390625
26,late_80pct,159,5579,200,0.02760407328605652,0.034105416387319565,0.024102335795760155,-1.0043715238571167,-1.0,0.004371523857116699,True,-1.0,True,0.020007317885756493,0.02045471780002117,0.0985647439956665,0.10498533397912979,0.4134601652622223,0.006420589983463287,0.005798544734716415,-0.01830379106104374,-0.27703192830085754,0.024102335795760155,0.04989410936832428,0.05563921481370926,1.1420127153396606,0.005745105445384979,-2.297980546951294,-2.314157724380493,0.916532576084137,0.01617717742919922,0.04466564953327179,0.04213033989071846,-0.23383349180221558,0.0025353096425533295,2.3221487998962402,2.3120126724243164,-1.1477701663970947,0.010136127471923828,0.46123409271240234,0.4729454815387726,-0.18448977172374725,0.01171138882637024,-1.0043715238571167,-1.0,-0.7410515546798706,0.004371523857116699
27,early_20pct,40,5660,200,0.02760407328605652,0.02266908623278141,0.01816236972808838,0.9918893575668335,1.0,0.008110642433166504,True,1.0,True,0.03999999910593033,0.039999622851610184,-0.015211626887321472,-0.0040911175310611725,-0.32265734672546387,0.0111205093562603,-0.332275927066803,-0.3277638256549835,-1.827277660369873,0.004512101411819458,-0.1907234489917755,-0.1855282038450241,-0.4529724717140198,0.005195245146751404,-2.8446874618530273,-2.8444137573242188,-1.7460978031158447,0.00027370452880859375,-0.061230629682540894,-0.06413894146680832,-0.7350946068763733,0.0029083117842674255,2.570817708969116,2.568704128265381,-0.11450639367103577,0.0021135807037353516,0.5924773216247559,0.6106396913528442,0.10544949769973755,0.01816236972808838,0.9918893575668335,1.0,1.3493282794952393,0.008110642433166504
27,mid_50pct,100,5720,200,0.02760407328605652,0.1001274362206459,0.05243606120347977,-0.9873998165130615,-1.0,0.012600183486938477,True,-1.0,True,0.020055335015058517,0.02057899720966816,0.023348592221736908,0.07072021067142487,-0.07317803055047989,0.04737161844968796,0.21675318479537964,0.17607349157333374,0.6903039216995239,0.0406796932220459,-0.10920905321836472,-0.16164511442184448,0.08736316859722137,0.05243606120347977,-2.822157144546509,-2.8278961181640625,-1.636367678642273,0.005738973617553711,0.33188411593437195,0.3032602071762085,1.1257179975509644,0.028623908758163452,3.1232123374938965,3.078172445297241,2.1807918548583984,0.04503989219665527,0.45627522468566895,0.4785507619380951,-0.1954447627067566,0.022275537252426147,-0.9873998165130615,-1.0,-0.723279595375061,0.012600183486938477
27,late_80pct,159,5779,200,0.02760407328605652,0.045596130192279816,0.027330398559570312,-0.9886219501495361,-1.0,0.011378049850463867,True,-1.0,True,0.020107153803110123,0.020528458058834076,0.3028140664100647,0.31214335560798645,1.7349250316619873,0.009329289197921753,-0.04614158719778061,-0.04212066903710365,-0.5152041912078857,0.004020918160676956,-0.16809557378292084,-0.1524324268102646,-0.3029788136482239,0.01566314697265625,-2.360280990600586,-2.3377389907836914,0.6131098866462708,0.02254199981689453,-0.04496598243713379,-0.04438922554254532,-0.658105731010437,0.0005767568945884705,2.381906270980835,2.3545758724212646,-0.8994671106338501,0.027330398559570312,1.0384465456008911,1.0602420568466187,1.0906739234924316,0.02179551124572754,-0.9886219501495361,-1.0,-0.7245593667030334,0.011378049850463867
28,early_20pct,40,5860,202,0.02760407328605652,0.043432705104351044,0.040597736835479736,1.0177894830703735,1.0,0.017789483070373535,True,1.0,True,0.03999999910593033,0.03999962657690048,0.00487852469086647,0.013209817931056023,-0.1926768273115158,0.008331293240189552,0.06957778334617615,0.06463298201560974,0.01542876660823822,0.004944801330566406,-0.18031036853790283,-0.17365069687366486,-0.38394713401794434,0.006659671664237976,-2.4344403743743896,-2.440927505493164,0.2519310712814331,0.006487131118774414,0.10912200808525085,0.10508027672767639,0.07127133011817932,0.004041731357574463,2.5467028617858887,2.553152084350586,-0.2147083431482315,0.006449222564697266,0.5346887111663818,0.5752864480018616,-0.02221570909023285,0.040597736835479736,1.0177894830703735,1.0,1.3764495849609375,0.017789483070373535
28,mid_50pct,100,5920,202,0.02760407328605652,0.088202565908432,0.054420292377471924,-0.9967877864837646,-1.0,0.0032122135162353516,True,-1.0,True,0.02027231641113758,0.02058996632695198,-7.100403308868408e-05,0.009558875113725662,-0.22469958662986755,0.009629879146814346,0.3792755901813507,0.3248552978038788,1.435552954673767,0.054420292377471924,-0.1275600790977478,-0.14735421538352966,-0.03428050875663757,0.01979413628578186,-2.4096224308013916,-2.415358066558838,0.3728019595146179,0.005735635757446289,0.29708385467529297,0.2566647529602051,0.9609904885292053,0.04041910171508789,2.811739921569824,2.762158155441284,0.8865678310394287,0.04958176612854004,0.6224995851516724,0.608055591583252,0.17177405953407288,0.01444399356842041,-0.9967877864837646,-1.0,-0.733110249042511,0.0032122135162353516
28,late_80pct,161,5981,202,0.02760407328605652,0.05675419792532921,0.03752005100250244,-1.0062941312789917,-1.0,0.006294131278991699,True,-1.0,True,0.020204877480864525,0.020661985501646996,0.27313417196273804,0.27896156907081604,1.5429004430770874,0.005827397108078003,0.15172874927520752,0.1528458446264267,0.39213326573371887,0.0011170953512191772,-0.02558320015668869,-0.015645746141672134,0.6416950821876526,0.009937454015016556,-2.173902988433838,-2.1403582096099854,1.5208280086517334,0.03354477882385254,0.04973215237259865,0.04803914949297905,-0.20985114574432373,0.0016930028796195984,2.3600573539733887,2.3365795612335205,-0.9902539849281311,0.023477792739868164,1.1697919368743896,1.207311987876892,1.3808387517929077,0.03752005100250244,-1.0062941312789917,-1.0,-0.7430647611618042,0.006294131278991699
29,early_20pct,39,6061,198,0.02760407328605652,0.02119101956486702,0.011715292930603027,1.0090985298156738,1.0,0.009098529815673828,True,1.0,True,0.03999999910593033,0.03999876230955124,-0.049447961151599884,-0.03978484869003296,-0.5441617369651794,0.009663112461566925,0.06144275516271591,0.06831198930740356,-0.021874530240893364,0.006869234144687653,-0.2610781788825989,-0.25811177492141724,-0.9193338751792908,0.0029664039611816406,-2.4098753929138184,-2.4150493144989014,0.37156981229782104,0.005173921585083008,0.08089996129274368,0.07569067180156708,-0.06231801211833954,0.005209289491176605,2.483944892883301,2.494363307952881,-0.4754786491394043,0.010418415069580078,0.3590385913848877,0.3707538843154907,-0.41025760769844055,0.011715292930603027,1.0090985298156738,1.0,1.3673487901687622,0.009098529815673828
29,mid_50pct,98,6120,198,0.023422708734869957,0.04590123891830444,0.03355257585644722,-0.9983584880828857,-1.0,0.0016415119171142578,True,-1.0,True,0.019909219816327095,0.020481370389461517,-0.16500911116600037,-0.15411220490932465,-1.2918264865875244,0.01089690625667572,0.36105647683143616,0.33944448828697205,1.3520089387893677,0.02161198854446411,-0.1077522411942482,-0.1234917864203453,0.09701994806528091,0.015739545226097107,-2.384369373321533,-2.3910515308380127,0.4957922101020813,0.006682157516479492,0.21008872985839844,0.20684681832790375,0.5491982698440552,0.00324191153049469,2.725919008255005,2.7163047790527344,0.5299669504165649,0.009614229202270508,-0.08024817705154419,-0.04669560119509697,-1.3807191848754883,0.03355257585644722,-0.9983584880828857,-1.0,-0.7347549796104431,0.0016415119171142578
29,late_80pct,158,6180,198,0.023422708734869957,0.018746595829725266,0.012111186981201172,-1.0161978006362915,-1.0,0.016197800636291504,True,-1.0,True,0.019963741302490234,0.02042616717517376,0.09049202501773834,0.09357307851314545,0.3612307906150818,0.0030810534954071045,-0.06114991754293442,-0.07140427082777023,-0.5840251445770264,0.010254353284835815,0.05754031240940094,0.06388447433710098,1.1926971673965454,0.006344161927700043,-2.363044500350952,-2.3649351596832275,0.5996513962745667,0.0018906593322753906,0.07174011319875717,0.064972423017025,-0.10567624121904373,0.006767690181732178,2.310495138168335,2.298383951187134,-1.196193814277649,0.012111186981201172,0.523716151714325,0.5230199098587036,-0.04645593464374542,0.0006962418556213379,-1.0161978006362915,-1.0,-0.7534353137016296,0.016197800636291504
30,early_20pct,40,6260,202,0.023422708734869957,0.02267065830528736,0.016463518142700195,1.0265580415725708,1.0,0.0265580415725708,True,1.0,True,0.03999999910593033,0.039999667555093765,-0.03685417026281357,-0.03485293686389923,-0.4626816511154175,0.002001233398914337,-0.003495626151561737,0.0025866255164146423,-0.3196505010128021,0.006082251667976379,-0.16734358668327332,-0.16370786726474762,-0.29799407720565796,0.003635719418525696,-2.498756170272827,-2.5028676986694336,-0.061305806040763855,0.004111528396606445,0.03630262240767479,0.042835138738155365,-0.27341997623443604,0.0065325163304805756,2.534743547439575,2.5512070655822754,-0.2644014060497284,0.016463518142700195,0.5934604406356812,0.5820975303649902,0.10762147605419159,0.011362910270690918,1.0265580415725708,1.0,1.3856315612792969,0.0265580415725708
30,mid_50pct,100,6320,202,0.023422708734869957,0.06624873727560043,0.046810001134872437,-0.9966846704483032,-1.0,0.0033153295516967773,True,-1.0,True,0.01996725983917713,0.02030463144183159,0.008419232442975044,0.018479304388165474,-0.16976892948150635,0.01006007194519043,0.35496076941490173,0.3081507682800293,1.32405686378479,0.046810001134872437,-0.17454175651073456,-0.18586987257003784,-0.3457087278366089,0.011328116059303284,-2.484973907470703,-2.4861741065979004,0.005817314609885216,0.0012001991271972656,0.20489053428173065,0.181692972779274,0.5245925784111023,0.023197561502456665,2.901109218597412,2.8644745349884033,1.2579138278961182,0.03663468360900879,0.715968668460846,0.7066670656204224,0.3782636523246765,0.009301602840423584,-0.9966846704483032,-1.0,-0.7330021858215332,0.0033153295516967773
30,late_80pct,161,6381,202,0.023422708734869957,0.06326109915971756,0.037236928939819336,-1.0076240301132202,-1.0,0.007624030113220215,True,-1.0,True,0.0199007298797369,0.020375914871692657,0.2888253927230835,0.3015744388103485,1.6444202661514282,0.012749046087265015,0.06115053594112396,0.050981923937797546,-0.02321450412273407,0.010168612003326416,-0.04532527178525925,-0.03208903223276138,0.5108305215835571,0.013236239552497864,-2.2753984928131104,-2.238161563873291,1.0265140533447266,0.037236928939819336,-0.038345158100128174,-0.04605541750788689,-0.6267659664154053,0.007710259407758713,2.3797857761383057,2.346146583557129,-0.9082787036895752,0.03363919258117676,1.3085274696350098,1.3398834466934204,1.687329888343811,0.031355977058410645,-1.0076240301132202,-1.0,-0.7444573640823364,0.007624030113220215
31,early_20pct,42,6464,211,0.023422708734869957,0.01601548120379448,0.010254666209220886,1.011096477508545,1.0,0.011096477508544922,True,1.0,True,0.03999999910593033,0.0399988554418087,-0.07458958029747009,-0.06498987227678299,-0.706824541091919,0.009599708020687103,-0.18119144439697266,-0.17093677818775177,-1.1344773769378662,0.010254666209220886,-0.29875266551971436,-0.2960090637207031,-1.1690675020217896,0.0027436017990112305,-2.7167916297912598,-2.7167699337005615,-1.1232054233551025,2.1696090698242188e-05,-0.0268847793340683,-0.026313986629247665,-0.5725181698799133,0.0005707927048206329,2.5593206882476807,2.566070795059204,-0.16227857768535614,0.0067501068115234375,0.46235883235931396,0.45995768904685974,-0.18200500309467316,0.0024011433124542236,1.011096477508545,1.0,1.369441032409668,0.011096477508544922
31,mid_50pct,105,6527,211,0.023422708734869957,0.019847337156534195,0.016300231218338013,-0.991966724395752,-1.0,0.008033275604248047,True,-1.0,True,0.020180875435471535,0.020562343299388885,-0.01122453436255455,-0.01613388955593109,-0.2968614101409912,0.004909355193376541,0.10385534167289734,0.10681324452161789,0.17260906100273132,0.0029579028487205505,-0.30281394720077515,-0.28651371598243713,-1.1959885358810425,0.016300231218338013,-2.733865976333618,-2.7320449352264404,-1.2063627243041992,0.0018210411071777344,0.26841843128204346,0.26605647802352905,0.8253024816513062,0.0023619532585144043,2.857767105102539,2.8668322563171387,1.0778188705444336,0.00906515121459961,0.39242464303970337,0.39035189151763916,-0.33650195598602295,0.002072751522064209,-0.991966724395752,-1.0,-0.7280617952346802,0.008033275604248047
31,late_80pct,168,6590,211,0.023422708734869957,0.03437409922480583,0.022855326533317566,-1.0009593963623047,-1.0,0.0009593963623046875,True,-1.0,True,0.020137624815106392,0.02060871571302414,0.22872072458267212,0.2243010699748993,1.2555514574050903,0.004419654607772827,0.20593082904815674,0.18307550251483917,0.640677809715271,0.022855326533317566,0.014007046818733215,0.015153728425502777,0.9041275978088379,0.0011466816067695618,-2.1048641204833984,-2.0937600135803223,1.8570680618286133,0.011104106903076172,0.018955782055854797,0.01818513311445713,-0.3555314242839813,0.0007706489413976669,2.352553129196167,2.3303112983703613,-1.0214354991912842,0.022241830825805664,1.1739485263824463,1.1695021390914917,1.3900216817855835,0.00444638729095459,-1.0009593963623047,-1.0,-0.7374785542488098,0.0009593963623046875
32,early_20pct,40,6673,203,0.021159691736102104,0.023547088727355003,0.01578354835510254,0.9837793111801147,1.0,0.016220688819885254,True,1.0,True,0.03999999910593033,0.0399993360042572,-0.06189388036727905,-0.056561097502708435,-0.6246851086616516,0.005332782864570618,-0.21350467205047607,-0.20964080095291138,-1.2826502323150635,0.0038638710975646973,-0.19677242636680603,-0.18347597122192383,-0.4930694103240967,0.013296455144882202,-2.701864004135132,-2.7025372982025146,-1.0505032539367676,0.0006732940673828125,-0.044167473912239075,-0.04578813910484314,-0.6543259620666504,0.001620665192604065,2.52881121635437,2.5445947647094727,-0.2890512943267822,0.01578354835510254,0.4818924367427826,0.4909534156322479,-0.13885188102722168,0.009060978889465332,0.9837793111801147,1.0,1.3408359289169312,0.016220688819885254
32,mid_50pct,101,6734,203,0.021159691736102104,0.07670143246650696,0.04631233215332031,-1.0078105926513672,-1.0,0.0078105926513671875,True,-1.0,True,0.020142946392297745,0.020693788304924965,-0.09342668950557709,-0.07522152364253998,-0.8286980390548706,0.01820516586303711,0.24332448840141296,0.20214170217514038,0.8121469616889954,0.04118278622627258,-0.106817327439785,-0.12671677768230438,0.10321725904941559,0.01989945024251938,-2.690182685852051,-2.6952247619628906,-0.9936122298240662,0.005042076110839844,0.14015282690525055,0.12489049136638641,0.21815602481365204,0.015262335538864136,2.9780325889587402,2.93172025680542,1.5775436162948608,0.04631233215332031,0.15375402569770813,0.18625754117965698,-0.8637672662734985,0.03250351548194885,-1.0078105926513672,-1.0,-0.7446527481079102,0.0078105926513671875
32,late_80pct,162,6795,203,0.021159691736102104,0.046051546931266785,0.033660173416137695,-1.0053220987319946,-1.0,0.005322098731994629,True,-1.0,True,0.020031511783599854,0.02049187757074833,0.1334528774023056,0.13011208176612854,0.6391815543174744,0.003340795636177063,0.025392506271600723,0.05305730178952217,-0.18718349933624268,0.027664795517921448,0.07633928954601288,0.0714070126414299,1.3173102140426636,0.004932276904582977,-2.2819552421569824,-2.2482950687408447,0.994580090045929,0.033660173416137695,-0.012658610939979553,-0.020250752568244934,-0.5051784515380859,0.007592141628265381,2.3316078186035156,2.3245978355407715,-1.1084669828414917,0.007009983062744141,0.7255710363388062,0.716619610786438,0.3994770050048828,0.008951425552368164,-1.0053220987319946,-1.0,-0.7420468926429749,0.005322098731994629
33,early_20pct,41,6877,205,0.021159691736102104,0.04976807162165642,0.035703420639038086,1.0171337127685547,1.0,0.017133712768554688,True,1.0,True,0.03999999910593033,0.03999998793005943,0.026893306523561478,0.028095699846744537,-0.05024421960115433,0.0012023933231830597,-0.024067021906375885,0.0044706352055072784,-0.4139809310436249,0.028537657111883163,-0.15584290027618408,-0.1543600857257843,-0.2217593491077423,0.0014828145503997803,-2.510875940322876,-2.518618583679199,-0.12033383548259735,0.007742643356323242,-0.02320683002471924,-0.005886910483241081,-0.5551085472106934,0.017319919541478157,2.560911178588867,2.5966145992279053,-0.15566998720169067,0.035703420639038086,0.6609312891960144,0.6658461689949036,0.2566763460636139,0.00491487979888916,1.0171337127685547,1.0,1.3757628202438354,0.017133712768554688
33,mid_50pct,102,6938,205,0.021159691736102104,0.08230563998222351,0.058469176292419434,-1.005332112312317,-1.0,0.0053321123123168945,True,-1.0,True,0.020337853580713272,0.020674290135502815,0.13362419605255127,0.14264604449272156,0.6402899622917175,0.009021848440170288,0.3517836034297943,0.2933144271373749,1.3094879388809204,0.058469176292419434,-0.22765307128429413,-0.2461736500263214,-0.6977684497833252,0.018520578742027283,-2.4759159088134766,-2.4850311279296875,0.04993237555027008,0.009115219116210938,0.10920339077711105,0.07706081867218018,0.07165654748678207,0.03214257210493088,2.8597805500030518,2.819526195526123,1.086185336112976,0.04025435447692871,0.9916043281555176,0.9776571989059448,0.9871911406517029,0.013947129249572754,-1.005332112312317,-1.0,-0.7420574426651001,0.0053321123123168945
33,late_80pct,163,6999,205,0.021159691736102104,0.06351959705352783,0.047460317611694336,-1.0010993480682373,-1.0,0.0010993480682373047,True,-1.0,True,0.02023296058177948,0.0207767765969038,0.3631681203842163,0.3581561744213104,2.1254076957702637,0.005011945962905884,0.25264838337898254,0.25494906306266785,0.8549017906188965,0.0023006796836853027,-0.13847164809703827,-0.14436139166355133,-0.10661021620035172,0.0058897435665130615,-2.0226142406463623,-1.975153923034668,2.257650136947632,0.047460317611694336,-0.016486600041389465,-0.026645751670002937,-0.5232982635498047,0.010159151628613472,2.2852888107299805,2.2492079734802246,-1.3009299039840698,0.03608083724975586,1.3976337909698486,1.3799668550491333,1.8841816186904907,0.017666935920715332,-1.0010993480682373,-1.0,-0.737625002861023,0.0010993480682373047
34,early_20pct,41,7082,208,0.021159691736102104,0.028264276683330536,0.027030497789382935,1.0048354864120483,1.0,0.00483548641204834,True,1.0,True,0.03999999910593033,0.039998866617679596,-0.07316263020038605,-0.06928529590368271,-0.6975923776626587,0.0038773342967033386,-0.14179375767707825,-0.13673274219036102,-0.953818678855896,0.005061015486717224,-0.2745797038078308,-0.2728952467441559,-1.0088317394256592,0.0016844570636749268,-2.6971490383148193,-2.694033622741699,-1.0275397300720215,0.003115415573120117,-0.058315157890319824,-0.059220027178525925,-0.7212941646575928,0.0009048692882061005,2.6024515628814697,2.6062214374542236,0.01693737506866455,0.0037698745727539062,0.4436747133731842,0.41664421558380127,-0.22328154742717743,0.027030497789382935,1.0048354864120483,1.0,1.362884759902954,0.00483548641204834
34,mid_50pct,104,7145,208,0.021159691736102104,0.1108974888920784,0.06828434765338898,-1.013664960861206,-1.0,0.013664960861206055,True,-1.0,True,0.020336929708719254,0.020742176100611687,0.002044316381216049,0.01850638911128044,-0.2110137641429901,0.016462072730064392,0.19357970356941223,0.12529535591602325,0.5840415358543396,0.06828434765338898,-0.3012632131576538,-0.3282187581062317,-1.1857091188430786,0.02695554494857788,-2.689910888671875,-2.6947319507598877,-0.9922887682914734,0.004821062088012695,0.08144408464431763,0.03480400890111923,-0.05974239110946655,0.046640075743198395,2.900968074798584,2.846158981323242,1.2573269605636597,0.0548090934753418,0.35733288526535034,0.39521855115890503,-0.41402575373649597,0.03788566589355469,-1.013664960861206,-1.0,-0.7507830858230591,0.013664960861206055
34,late_80pct,166,7207,208,0.013251000083982944,0.01891816034913063,0.011775493621826172,-0.9869656562805176,-1.0,0.013034343719482422,True,-1.0,True,0.020286696031689644,0.02079630456864834,0.284707248210907,0.2772238552570343,1.6177763938903809,0.007483392953872681,0.17549723386764526,0.1742812842130661,0.5011240243911743,0.0012159496545791626,-0.02987130731344223,-0.03367236629128456,0.6132704615592957,0.003801058977842331,-2.125157594680786,-2.11338210105896,1.758232831954956,0.011775493621826172,-0.04828736186027527,-0.04828030616044998,-0.6738274693489075,7.055699825286865e-06,2.3045501708984375,2.2950925827026367,-1.2208958864212036,0.009457588195800781,1.0146238803863525,1.0070172548294067,1.0380452871322632,0.007606625556945801,-0.9869656562805176,-1.0,-0.7228250503540039,0.013034343719482422
35,early_20pct,41,7290,204,0.013251000083982944,0.0269890446215868,0.021003007888793945,1.0052471160888672,1.0,0.0052471160888671875,True,1.0,True,0.03999999910593033,0.039998721331357956,-0.03523734211921692,-0.026681210845708847,-0.45222097635269165,0.008556131273508072,-0.22951877117156982,-0.21634794771671295,-1.3560831546783447,0.013170823454856873,-0.29160943627357483,-0.29139047861099243,-1.1217169761657715,0.00021895766258239746,-2.744580030441284,-2.7503108978271484,-1.2585437297821045,0.005730867385864258,-0.025601409375667572,-0.025593925267457962,-0.5664433240890503,7.484108209609985e-06,2.5805001258850098,2.6015031337738037,-0.07427474111318588,0.021003007888793945,0.43675917387008667,0.43398186564445496,-0.23855915665626526,0.002777308225631714,1.0052471160888672,1.0,1.3633158206939697,0.0052471160888671875
35,mid_50pct,102,7351,204,0.013251000083982944,0.04225058853626251,0.03787095099687576,-0.9999939203262329,-1.0,6.079673767089844e-06,True,-1.0,True,0.020149193704128265,0.020623311400413513,-0.02911311388015747,-0.027964387089014053,-0.4125980734825134,0.0011487267911434174,0.15459731221199036,0.14296990633010864,0.40528711676597595,0.011627405881881714,-0.22418692708015442,-0.2156878113746643,-0.6747924089431763,0.008499115705490112,-2.7270548343658447,-2.7247707843780518,-1.173190712928772,0.0022840499877929688,0.38111433386802673,0.37015223503112793,1.3587497472763062,0.010962098836898804,2.88285231590271,2.8787574768066406,1.182052493095398,0.004094839096069336,-0.034915030002593994,0.002955920994281769,-1.2805702686309814,0.03787095099687576,-0.9999939203262329,-1.0,-0.7364674806594849,6.079673767089844e-06
35,late_80pct,162,7411,204,0.013251000083982944,0.025093551725149155,0.016163885593414307,-1.006441593170166,-1.0,0.006441593170166016,True,-1.0,True,0.02016199566423893,0.020609606057405472,0.17719301581382751,0.1677723228931427,0.9221742749214172,0.009420692920684814,0.11704640090465546,0.10649177432060242,0.23309685289859772,0.01055462658405304,-0.020610511302947998,-0.020310234278440475,0.6746576428413391,0.0003002770245075226,-2.1795315742492676,-2.1760683059692383,1.493414282798767,0.003463268280029297,0.07203806191682816,0.07038024812936783,-0.10426589846611023,0.0016578137874603271,2.3400940895080566,2.327707290649414,-1.0732046365737915,0.012386798858642578,0.6802810430526733,0.6964449286460876,0.29942333698272705,0.016163885593414307,-1.006441593170166,-1.0,-0.7432191371917725,0.006441593170166016
